date,symbol,reportedCurrency,cik,filingDate,acceptedDate,fiscalYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,accountsReceivables,otherReceivables,inventory,prepaids,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,totalPayables,accountPayables,otherPayables,accruedExpenses,shortTermDebt,capitalLeaseObligationsCurrent,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,capitalLeaseObligationsNonCurrent,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,treasuryStock,preferredStock,commonStock,retainedEarnings,additionalPaidInCapital,accumulatedOtherComprehensiveIncomeLoss,otherTotalStockholdersEquity,totalStockholdersEquity,totalEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,symbol_income,reportedCurrency_income,cik_income,filingDate_income,acceptedDate_income,fiscalYear_income,period_income,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,netInterestIncome,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebit,nonOperatingIncomeExcludingInterest,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncomeFromContinuingOperations,netIncomeFromDiscontinuedOperations,otherAdjustmentsToNetIncome,netIncome,netIncomeDeductions,bottomLineNetIncome,eps,epsDiluted,weightedAverageShsOut,weightedAverageShsOutDil,symbol_cashflow,reportedCurrency_cashflow,cik_cashflow,filingDate_cashflow,acceptedDate_cashflow,fiscalYear_cashflow,period_cashflow,netIncome_cashflow,depreciationAndAmortization_cashflow,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables_cashflow,inventory_cashflow,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivities,netCashProvidedByInvestingActivities,netDebtIssuance,longTermNetDebtIssuance,shortTermNetDebtIssuance,netStockIssuance,netCommonStockIssuance,commonStockIssuance,commonStockRepurchased,netPreferredStockIssuance,netDividendsPaid,commonDividendsPaid,preferredDividendsPaid,otherFinancingActivities,netCashProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,incomeTaxesPaid,interestPaid
2003-11-23,COST,USD,0000909832,2004-01-02,2004-01-02 14:27:30,2004,Q1,1801520000,110186000,1911706000,362483000,362483000,0,4079754000,0,263887000,6617830000,7159270000,0,0,0,0,0,549190000,7708460000,0,14326290000,3886493000,3886493000,0,1054580000,17063000,0,0,444836000,546814000,5949786000,1303207000,0,0,208118000,0,1511325000,0,0,7461111000,0,0,2289000,5509906000,1294131000,-1567000,0,6804759000,6865179000,60420000,14326290000,110186000,1320270000,-481250000,COST,USD,0000909832,2004-01-02,2004-01-02 14:27:30,2004,Q1,10521478000,9220122000,1301356000,0,0,0,1046538000,0,1046538000,10266660000,0,0,0,97339000,254818000,254818000,0,254818000,-572000,254246000,94071000,160175000,0,0,160175000,0,160175000,0.35,0.34,457632000,480348000,COST,USD,0000909832,2004-01-02,2004-01-02 14:27:30,2004,Q1,160175000,97339000,3258000,5878000,434237000,0,-696492000,721280000,409449000,2394000,703281000,-222078000,0,-110186000,0,-96690000,-428954000,-48020000,-48020000,0,5923000,5923000,5923000,0,0,0,0,0,616000,-41481000,23235000,256081000,1801520000,1545439000,703281000,-222078000,481203000,0,0
2003-08-31,COST,USD,0000909832,2003-11-21,2003-11-21 17:21:04,2003,Q4,1545439000,0,1545439000,556090000,556090000,0,3339428000,0,270581000,5711538000,6960008000,0,0,0,0,0,520142000,7480150000,0,13191688000,3131320000,3131320000,0,941653000,47421000,0,0,401357000,489356000,5011107000,1289649000,0,0,209835000,0,1499484000,0,0,6510591000,0,0,2287000,5349731000,1280942000,-77980000,0,6554980000,6681097000,126117000,13191688000,0,1337070000,-208369000,COST,USD,0000909832,2003-11-21,2003-11-21 17:21:04,2003,Q4,13689729000,11987752000,1701977000,0,0,0,1343287000,-15500000,1327787000,13315539000,0,0,0,124393000,498583000,374190000,-1156628000,374190000,727903000,375185000,135759000,239426000,0,0,239426000,0,239426000,0.5,0.5,480000000,480000000,COST,USD,0000909832,2003-11-21,2003-11-21 17:21:04,2003,Q4,239426000,124393000,50739000,0,4515000,0,-90878000,-475560000,95393000,11976000,431049000,-202279000,0,0,0,8238000,-194041000,4749000,4749000,0,13752000,13752000,13752000,0,0,0,0,0,1841000,20342000,-1383000,255967000,1545439000,1289472000,431049000,-202279000,228770000,0,0
2003-05-11,COST,USD,0000909832,2003-06-24,2003-06-24 16:24:30,2003,Q3,1289472000,0,1289472000,421972000,421972000,0,3251173000,0,237229000,5199846000,6902330000,0,0,0,0,0,496655000,7398985000,0,12598831000,2885425000,2885425000,0,882487000,92268000,0,0,408713000,447526000,4716419000,1297385000,0,0,174896000,0,1472281000,0,0,6188700000,0,0,2284000,5110305000,1254656000,-81301000,0,6285944000,6410131000,124187000,12598831000,0,1389653000,100181000,COST,USD,0000909832,2003-06-24,2003-06-24 16:24:30,2003,Q3,9543071000,8358323000,1184748000,0,0,0,929162000,6000000,935162000,9293485000,0,0,0,91899000,249586000,249586000,0,249586000,464000,250050000,96270000,153780000,0,0,153780000,0,153780000,0.34,0.33,456370000,479183000,COST,USD,0000909832,2003-06-24,2003-06-24 16:24:30,2003,Q3,153780000,91899000,816000,0,-85948000,0,4609000,0,-90557000,9099000,169646000,-159163000,0,0,0,6324000,-152839000,71058000,71058000,0,11510000,11510000,11510000,0,0,0,0,0,1241000,83809000,19854000,120470000,1289472000,1169002000,169646000,-159163000,10483000,0,0
2003-02-16,COST,USD,0000909832,2003-03-28,2003-03-28 17:15:27,2003,Q2,1169002000,0,1169002000,453114000,453114000,0,3218429000,0,220105000,5060650000,6807240000,0,0,0,0,0,474953000,7282193000,0,12342843000,2869819000,2869819000,0,932008000,102995000,0,0,405130000,442709000,4752661000,1253057000,0,0,165201000,0,1418258000,0,0,6170919000,0,0,2280000,4956525000,1235302000,-144965000,0,6049142000,6171924000,122782000,12342843000,0,1356052000,187050000,COST,USD,0000909832,2003-03-28,2003-03-28 17:15:27,2003,Q2,10114167000,8840411000,1273756000,0,0,0,974196000,4500000,978696000,9819107000,0,0,0,89389000,295060000,295060000,0,295060000,980000,296040000,113975000,182065000,0,0,182065000,0,182065000,0.4,0.39,455927000,478564000,COST,USD,0000909832,2003-03-28,2003-03-28 17:15:27,2003,Q2,182065000,89389000,0,0,318846000,0,476085000,0,-157239000,15850000,606150000,-166074000,0,0,0,-1653000,-167727000,4043000,4043000,0,3377000,3377000,3377000,0,0,0,0,0,1771000,9191000,8534000,456148000,1169002000,712854000,606150000,-166074000,440076000,0,0
2002-11-24,COST,USD,0000909832,2002-12-20,2002-12-20 17:19:35,2003,Q1,712854000,0,712854000,459892000,459892000,0,3676199000,0,220695000,5069640000,6710094000,0,0,0,0,0,455721000,7165815000,0,12235455000,3241358000,3241358000,0,796897000,75624000,0,0,392489000,385368000,4891736000,1235431000,0,0,151673000,0,1387104000,0,0,6278840000,0,0,2279000,4774460000,1230123000,-171191000,0,5835671000,5956615000,120944000,12235455000,0,1311055000,598201000,COST,USD,0000909832,2002-12-20,2002-12-20 17:19:35,2003,Q1,9198585000,8048897000,1149688000,0,0,0,911896000,0,911896000,8960793000,0,0,0,85621000,237792000,237792000,0,237792000,-834000,236958000,91229000,145729000,0,0,145729000,0,145729000,0.32,0.31,455570000,478857000,COST,USD,0000909832,2002-12-20,2002-12-20 17:19:35,2003,Q1,145729000,85621000,0,0,58539000,0,-552575000,475560000,135554000,10474000,300363000,-283149000,0,0,0,7168000,-275981000,-122032000,-122032000,0,6028000,6028000,6028000,0,0,0,0,0,1234000,-114770000,-2276000,-92664000,712854000,805518000,300363000,-283149000,17214000,0,0
2002-08-31,COST,USD,0000909832,2002-11-22,2002-11-22 16:19:43,2002,Q4,805518000,0,805518000,474861000,474861000,0,3127221000,0,222939000,4630539000,6523619000,0,0,0,0,0,466105000,6989724000,0,11620263000,2884269000,2884269000,0,753200000,103774000,0,0,360515000,347975000,4449733000,1210638000,0,0,145925000,0,1356563000,0,0,5806296000,0,0,2277000,4628731000,1220954000,-157725000,0,5694237000,5813967000,119730000,11620263000,0,1314412000,508894000,COST,USD,0000909832,2002-11-22,2002-11-22 16:19:43,2002,Q4,12296347000,10753443000,1542904000,0,0,0,1178276000,-16050000,1162226000,11915669000,0,0,0,112247000,492925000,380678000,0,380678000,3202000,383880000,136479000,247401000,0,0,247401000,0,247401000,0.52,0.52,455459000,479000000,COST,USD,0000909832,2002-11-22,2002-11-22 16:19:43,2002,Q4,247401000,112247000,0,0,-246061000,0,-89505000,0,-156556000,54340000,167927000,-277003000,0,0,35000,7858000,-269110000,51157000,51157000,0,11796000,11796000,11796000,0,0,0,0,0,947000,63900000,1687000,-35596000,805518000,841114000,167927000,-277003000,-109076000,0,0
2002-05-12,COST,USD,0000909832,2002-06-14,2002-06-14 16:54:15,2002,Q3,841114000,0,841114000,289167000,289167000,0,3025324000,0,229948000,4385553000,6339200000,0,0,0,0,0,422764000,6761964000,0,11147517000,2840677000,2840677000,0,697828000,54804000,0,0,368243000,367025000,4328577000,1167506000,0,0,124515000,0,1292021000,0,0,5620598000,0,0,2273000,4381330000,1203421000,-178886000,0,5408138000,5526919000,118781000,11147517000,0,1222310000,381196000,COST,USD,0000909832,2002-06-14,2002-06-14 16:54:15,2002,Q3,8616747000,7583251000,1033496000,0,0,0,812694000,4500000,817194000,8400445000,0,0,0,70279000,286581000,216302000,0,216302000,-85932000,217283000,86913000,130370000,0,0,130370000,0,130370000,0.29,0.28,454272000,480256000,COST,USD,0000909832,2002-06-14,2002-06-14 16:54:15,2002,Q3,130370000,70279000,0,0,77329000,0,-6917000,0,84246000,201000,278179000,-236432000,0,0,3000,3607000,-232822000,-534000,-534000,0,17162000,17162000,17162000,0,0,0,0,0,584000,17212000,3994000,66563000,841114000,774551000,278179000,-236432000,41747000,0,0
2002-02-17,COST,USD,0000909832,2002-03-19,2002-03-19 00:00:00,2002,Q2,774551000,0,774551000,323778000,323778000,0,3008636000,0,205791000,4312756000,6159833000,0,0,0,0,0,416759000,6576592000,0,10889348000,3051533000,3051533000,0,758288000,142294000,0,0,361367000,244992000,4558474000,853629000,0,0,125076000,0,978705000,0,0,5537179000,0,0,2269000,4250960000,1180151000,-199383000,0,5233997000,5352169000,118172000,10889348000,0,995923000,221372000,COST,USD,0000909832,2002-03-19,2002-03-19 00:00:00,2002,Q2,9382852000,8212030000,1170822000,0,0,0,848621000,3000000,851621000,9063651000,0,0,0,85138000,319201000,319201000,0,319201000,1727000,320928000,128372000,192556000,0,0,192556000,0,192556000,0.43,0.41,452882000,479931000,COST,USD,0000909832,2002-03-19,2002-03-19 00:00:00,2002,Q2,192556000,85138000,0,0,66578000,0,272337000,0,-205759000,3133000,347405000,-215610000,0,0,-22000,-14221000,-229853000,23219000,23219000,0,28224000,28224000,28224000,0,0,0,0,0,-217962000,-166519000,-953000,-49920000,774551000,824471000,347405000,-215610000,131795000,0,0
2001-11-25,COST,USD,0000909832,2001-12-28,2001-12-28 00:00:00,2002,Q1,824471000,0,824471000,377292000,377292000,0,3283817000,0,203131000,4688711000,6044415000,0,0,0,0,0,375687000,6420102000,0,11108813000,3391985000,3391985000,0,690847000,274041000,0,0,345800000,307807000,5010480000,850660000,0,0,128153000,0,978813000,0,0,5989293000,0,0,2262000,4058404000,1139801000,-197705000,0,5002762000,5119520000,116758000,11108813000,0,1124701000,300230000,COST,USD,0000909832,2001-12-28,2001-12-28 00:00:00,2002,Q1,8466553000,7434397000,1032156000,0,0,0,816802000,0,816802000,8251199000,0,0,0,74117000,215354000,215354000,0,215354000,739000,216093000,86437000,129656000,0,0,129656000,0,129656000,0.29,0.28,451990000,477395000,COST,USD,0000909832,2001-12-28,2001-12-28 00:00:00,2002,Q1,129656000,74117000,0,0,18049000,0,-556073000,456924000,117198000,2910000,224732000,-309560000,0,0,4912000,2618000,-302030000,73307000,73307000,0,9589000,9589000,9589000,0,0,0,0,0,220339000,303235000,-4051000,221886000,824471000,602585000,224732000,-309560000,-84828000,0,0
2001-08-31,COST,USD,0000909832,2001-11-16,2001-11-16 00:00:00,2001,Q4,602585000,4999000,607584000,324768000,324768000,0,2738504000,0,211601000,3882457000,5826585000,0,0,0,0,0,380744000,6207329000,0,10089786000,2727639000,2727639000,0,636337000,194552000,0,0,322583000,231078000,4112189000,859393000,0,0,119434000,0,978827000,0,0,5091016000,0,0,2259000,3928748000,1125543000,-173610000,0,4882940000,4998770000,115830000,10089786000,4999000,1053945000,451360000,COST,USD,0000909832,2001-11-16,2001-11-16 00:00:00,2001,Q4,11134555000,9987810000,1146745000,0,0,0,1035231000,-206908000,828323000,10816133000,0,0,0,85069000,403491000,318422000,0,318422000,-532000,317890000,127156000,190734000,0,0,190734000,0,190734000,0.4,0.4,478000000,478000000,COST,USD,0000909832,2001-11-16,2001-11-16 00:00:00,2001,Q4,190734000,85069000,0,0,-59158000,0,-60430000,0,1272000,62357000,279002000,-469254000,0,0,-129000,53960000,-415423000,346216000,346216000,0,19463000,19463000,19463000,0,0,0,0,0,-184948000,180731000,-301000,44009000,602585000,558576000,279002000,-469254000,-190252000,0,0
2001-05-13,COST,USD,0000909832,2001-06-18,2001-06-18 00:00:00,2001,Q3,558576000,4926000,563502000,231322000,231322000,0,2675311000,0,223070000,3693205000,5514694000,0,0,0,0,0,368014000,5882708000,0,9575913000,2586027000,2586027000,0,0,92400000,0,0,0,1209214000,3887641000,828294000,0,0,94878000,0,923172000,0,0,4810813000,0,0,2253000,3738014000,1097877000,-182894000,0,4655250000,4765100000,109850000,9575913000,4926000,920694000,362118000,COST,USD,0000909832,2001-06-18,2001-06-18 00:00:00,2001,Q3,7718895000,6754347000,964548000,0,0,0,718609000,71289000,789898000,7544245000,0,0,0,82609000,257259000,174650000,0,174650000,778000,175428000,70171000,105257000,0,0,105257000,0,105257000,0.23,0.23,450195000,475840000,COST,USD,0000909832,2001-06-18,2001-06-18 00:00:00,2001,Q3,105257000,82609000,0,0,124475000,0,41349000,0,83126000,413000,312754000,-249973000,0,0,20981000,30583000,-198409000,-67320000,-67320000,0,11066000,11066000,11066000,0,0,0,0,0,-8976000,-65230000,-2196000,46919000,558576000,511657000,312754000,-249973000,62781000,0,0
2001-02-18,COST,USD,0000909832,2001-03-26,2001-03-26 00:00:00,2001,Q2,511657000,26152000,537809000,258368000,258368000,0,2723367000,0,241241000,3760785000,5375107000,0,0,0,0,0,370390000,5745497000,0,9506282000,2536585000,2536585000,0,0,15660000,0,0,0,1361171000,3913416000,827827000,0,0,95406000,0,923233000,0,0,4836649000,0,0,2249000,3632757000,1080242000,-155297000,0,4559951000,4669633000,109682000,9506282000,26152000,843487000,331830000,COST,USD,0000909832,2001-03-26,2001-03-26 00:00:00,2001,Q2,8306309000,7207042000,1099267000,0,0,0,742983000,68916000,811899000,8018941000,0,0,0,68916000,356284000,287368000,0,287368000,6927000,294295000,117718000,176577000,0,0,176577000,0,176577000,0.39,0.38,448788000,475488000,COST,USD,0000909832,2001-03-26,2001-03-26 00:00:00,2001,Q2,176577000,68916000,0,0,59213000,0,274367000,0,-215154000,18031000,322737000,-347916000,0,0,-26185000,-6675000,-380776000,-263611000,-263611000,0,23519000,23519000,23519000,0,0,0,0,0,200932000,-39160000,1921000,-95278000,511657000,606935000,322737000,-347916000,-25179000,0,0
2000-11-26,COST,USD,0000909832,2000-12-20,2000-12-20 00:00:00,2001,Q1,606935000,0,606935000,216694000,216694000,0,2993716000,0,257560000,4074905000,5110470000,0,0,0,0,0,332382000,5442852000,0,9517757000,2859489000,2859489000,0,0,0,0,0,0,1308692000,4168181000,823687000,0,0,90140000,0,913827000,0,0,5082008000,0,0,2240000,3456180000,1041087000,-172721000,0,4326786000,4435749000,108963000,9517757000,0,823687000,216752000,COST,USD,0000909832,2000-12-20,2000-12-20 00:00:00,2001,Q1,7637278000,6648941000,988337000,0,0,0,711807000,64703000,776510000,7425451000,0,0,0,64703000,276530000,211827000,0,211827000,4041000,215868000,86347000,129521000,0,0,129521000,0,129521000,0.29,0.28,447676000,473920000,COST,USD,0000909832,2000-12-20,2000-12-20 00:00:00,2001,Q1,129521000,64703000,0,0,-84653000,0,-526641000,0,441988000,8499000,118070000,-380406000,0,0,46932000,-11761000,-345235000,309941000,309941000,0,7952000,7952000,7952000,0,0,0,0,0,111000,318004000,-8409000,82430000,606935000,524505000,118070000,-380406000,-262336000,0,0
2000-08-31,COST,USD,0000909832,2000-11-17,2000-11-17 00:00:00,2000,Q4,524505000,48026000,572531000,174375000,174375000,0,2490088000,0,233124000,3470118000,4834116000,0,0,0,0,0,329706000,5163822000,0,8633940000,2197139000,2197139000,0,0,9500000,0,0,0,1197720000,3404359000,790053000,0,0,90391000,0,880444000,0,0,4284803000,0,0,2236000,3326659000,1028414000,-117029000,0,4240280000,4349137000,108857000,8633940000,48026000,799553000,275048000,COST,USD,0000909832,2000-11-17,2000-11-17 00:00:00,2000,Q4,10589189000,9243466000,1345723000,0,0,0,937126000,81890000,1019016000,10262482000,0,0,0,81890000,408597000,326707000,0,326707000,6929000,333636000,133454000,200182000,0,0,200182000,0,200182000,0.42,0.42,474000000,474000000,COST,USD,0000909832,2000-11-17,2000-11-17 00:00:00,2000,Q4,200182000,81890000,0,0,122462000,0,-122841000,0,245303000,84877000,489411000,-490504000,0,0,93723000,-41485000,-438266000,8499000,8499000,0,-93281000,-93281000,6665000,0,0,0,0,0,29568000,-55214000,1342000,-2727000,524505000,527232000,489411000,-490504000,-1093000,0,0
2000-05-07,COST,USD,0000909832,2000-06-14,2000-06-14 00:00:00,2000,Q3,527232000,141108000,668340000,165955000,165955000,0,2367481000,0,245247000,3447023000,4444571000,0,0,0,0,0,306671000,4751242000,0,8198265000,2007167000,2007167000,0,0,0,0,0,0,954456000,2961623000,925335000,0,0,69764000,0,995099000,0,0,3956722000,0,0,2250000,3126477000,1095314000,-116382000,0,4107659000,4241543000,133884000,8198265000,141108000,925335000,398103000,COST,USD,0000909832,2000-06-14,2000-06-14 00:00:00,2000,Q3,6894608000,6026139000,868469000,0,0,0,613152000,58107000,671259000,6697398000,0,0,0,58107000,255317000,197210000,0,197210000,3339000,200549000,80220000,120329000,0,0,120329000,0,120329000,0.27,0.26,448113000,478750000,COST,USD,0000909832,2000-06-14,2000-06-14 00:00:00,2000,Q3,120355000,58107000,0,0,-9502000,0,-33139000,0,23637000,3487000,172447000,-222817000,0,0,11636000,1183000,-209998000,-12778000,-12778000,0,52663000,52663000,52663000,0,0,0,0,0,20234000,60119000,-5422000,17232000,527232000,510000000,172447000,-222817000,-50370000,0,0
2000-02-13,COST,USD,0000909832,2000-03-14,2000-03-14 00:00:00,2000,Q2,510000000,153500000,663500000,186500000,186500000,0,2347600000,0,298300000,3495900000,4315800000,0,0,0,0,0,296600000,4612400000,0,8108300000,1976300000,1976300000,0,0,0,0,0,0,1073000000,3049300000,923400000,0,0,68800000,0,992200000,0,0,4041500000,0,0,2200000,3006100000,1015100000,-86200000,0,3937200000,4066800000,129600000,8108300000,153500000,923400000,413400000,COST,USD,0000909832,2000-03-14,2000-03-14 00:00:00,2000,Q2,7737000000,6737600000,999400000,0,0,0,646300000,54800000,701100000,7438700000,0,0,0,54800000,353100000,298300000,0,298300000,4400000,302700000,121100000,181600000,0,0,181600000,0,181600000,0.41,0.39,442926829,465641026,COST,USD,0000909832,2000-03-14,2000-03-14 00:00:00,2000,Q2,181600000,54800000,0,0,-78200000,0,363200000,0,-441400000,10300000,168500000,-276600000,0,0,11700000,6500000,-258400000,22000000,22000000,0,22900000,22900000,22900000,0,0,0,0,0,1600000,46500000,2600000,-40900000,510000000,550900000,168500000,-276600000,-108100000,0,0
